trip_id,stop_id,stop_sequence,arrival_time,departure_time
T_M1_232,S_CADORNA,4,17:12:00,17:12:30
T_M1_232,S_PAGANO,5,17:14:00,17:14:30
T_M1_232,S_AMENDOLA,6,17:16:00,17:16:30
T_M1_232,S_BUONARROTI,7,17:18:00,17:18:30
T_M1_232,S_DEANGELI,8,17:20:00,17:20:00
T_M1_233,S_DEANGELI,1,17:09:00,17:09:30
T_M1_233,S_BUONARROTI,2,17:11:00,17:11:30
T_M1_233,S_AMENDOLA,3,17:13:00,17:13:30
T_M1_233,S_PAGANO,4,17:15:00,17:15:30
T_M1_233,S_CADORNA,5,17:17:00,17:17:30
T_M1_233,S_CAIROLI,6,17:19:00,17:19:30
T_M1_233,S_CORDUSIO,7,17:21:00,17:21:30
T_M1_233,S_DUOMO,8,17:23:00,17:23:00
T_M1_234,S_DUOMO,1,17:12:00,17:12:30
T_M1_234,S_CORDUSIO,2,17:14:00,17:14:30
T_M1_234,S_CAIROLI,3,17:16:00,17:16:30
T_M1_234,S_CADORNA,4,17:18:00,17:18:30
T_M1_234,S_PAGANO,5,17:20:00,17:20:30
T_M1_234,S_AMENDOLA,6,17:22:00,17:22:30
T_M1_234,S_BUONARROTI,7,17:24:00,17:24:30
T_M1_234,S_DEANGELI,8,17:26:00,17:26:00
T_M1_235,S_DEANGELI,1,17:15:00,17:15:30
T_M1_235,S_BUONARROTI,2,17:17:00,17:17:30
T_M1_235,S_AMENDOLA,3,17:19:00,17:19:30
T_M1_235,S_PAGANO,4,17:21:00,17:21:30
T_M1_235,S_CADORNA,5,17:23:00,17:23:30
T_M1_235,S_CAIROLI,6,17:25:00,17:25:30
T_M1_235,S_CORDUSIO,7,17:27:00,17:27:30
T_M1_235,S_DUOMO,8,17:29:00,17:29:00
T_M1_236,S_DUOMO,1,17:18:00,17:18:30
T_M1_236,S_CORDUSIO,2,17:20:00,17:20:30
T_M1_236,S_CAIROLI,3,17:22:00,17:22:30
T_M1_236,S_CADORNA,4,17:24:00,17:24:30
T_M1_236,S_PAGANO,5,17:26:00,17:26:30
T_M1_236,S_AMENDOLA,6,17:28:00,17:28:30
T_M1_236,S_BUONARROTI,7,17:30:00,17:30:30
T_M1_236,S_DEANGELI,8,17:32:00,17:32:00
T_M1_237,S_DEANGELI,1,17:21:00,17:21:30
T_M1_237,S_BUONARROTI,2,17:23:00,17:23:30
T_M1_237,S_AMENDOLA,3,17:25:00,17:25:30
T_M1_237,S_PAGANO,4,17:27:00,17:27:30
T_M1_237,S_CADORNA,5,17:29:00,17:29:30
T_M1_237,S_CAIROLI,6,17:31:00,17:31:30
T_M1_237,S_CORDUSIO,7,17:33:00,17:33:30
T_M1_237,S_DUOMO,8,17:35:00,17:35:00
T_M1_238,S_DUOMO,1,17:24:00,17:24:30
T_M1_238,S_CORDUSIO,2,17:26:00,17:26:30
T_M1_238,S_CAIROLI,3,17:28:00,17:28:30
T_M1_238,S_CADORNA,4,17:30:00,17:30:30
T_M1_238,S_PAGANO,5,17:32:00,17:32:30
T_M1_238,S_AMENDOLA,6,17:34:00,17:34:30
T_M1_238,S_BUONARROTI,7,17:36:00,17:36:30
T_M1_238,S_DEANGELI,8,17:38:00,17:38:00
T_M1_239,S_DEANGELI,1,17:27:00,17:27:30
T_M1_239,S_BUONARROTI,2,17:29:00,17:29:30
T_M1_239,S_AMENDOLA,3,17:31:00,17:31:30
T_M1_239,S_PAGANO,4,17:33:00,17:33:30
T_M1_239,S_CADORNA,5,17:35:00,17:35:30
T_M1_239,S_CAIROLI,6,17:37:00,17:37:30
T_M1_239,S_CORDUSIO,7,17:39:00,17:39:30
T_M1_239,S_DUOMO,8,17:41:00,17:41:00
T_M1_240,S_DUOMO,1,17:30:00,17:30:30
T_M1_240,S_CORDUSIO,2,17:32:00,17:32:30
T_M1_240,S_CAIROLI,3,17:34:00,17:34:30
T_M1_240,S_CADORNA,4,17:36:00,17:36:30
T_M1_240,S_PAGANO,5,17:38:00,17:38:30
T_M1_240,S_AMENDOLA,6,17:40:00,17:40:30
T_M1_240,S_BUONARROTI,7,17:42:00,17:42:30
T_M1_240,S_DEANGELI,8,17:44:00,17:44:00
T_M1_241,S_DEANGELI,1,17:33:00,17:33:30
T_M1_241,S_BUONARROTI,2,17:35:00,17:35:30
T_M1_241,S_AMENDOLA,3,17:37:00,17:37:30
T_M1_241,S_PAGANO,4,17:39:00,17:39:30
T_M1_241,S_CADORNA,5,17:41:00,17:41:30
T_M1_241,S_CAIROLI,6,17:43:00,17:43:30
T_M1_241,S_CORDUSIO,7,17:45:00,17:45:30
T_M1_241,S_DUOMO,8,17:47:00,17:47:00
T_M1_242,S_DUOMO,1,17:36:00,17:36:30
T_M1_242,S_CORDUSIO,2,17:38:00,17:38:30
T_M1_242,S_CAIROLI,3,17:40:00,17:40:30
T_M1_242,S_CADORNA,4,17:42:00,17:42:30
T_M1_242,S_PAGANO,5,17:44:00,17:44:30
T_M1_242,S_AMENDOLA,6,17:46:00,17:46:30
T_M1_242,S_BUONARROTI,7,17:48:00,17:48:30
T_M1_242,S_DEANGELI,8,17:50:00,17:50:00
T_M1_243,S_DEANGELI,1,17:39:00,17:39:30
T_M1_243,S_BUONARROTI,2,17:41:00,17:41:30
T_M1_243,S_AMENDOLA,3,17:43:00,17:43:30
T_M1_243,S_PAGANO,4,17:45:00,17:45:30
T_M1_243,S_CADORNA,5,17:47:00,17:47:30
T_M1_243,S_CAIROLI,6,17:49:00,17:49:30
T_M1_243,S_CORDUSIO,7,17:51:00,17:51:30
T_M1_243,S_DUOMO,8,17:53:00,17:53:00
T_M1_244,S_DUOMO,1,17:42:00,17:42:30
T_M1_244,S_CORDUSIO,2,17:44:00,17:44:30
T_M1_244,S_CAIROLI,3,17:46:00,17:46:30
T_M1_244,S_CADORNA,4,17:48:00,17:48:30
T_M1_244,S_PAGANO,5,17:50:00,17:50:30
T_M1_244,S_AMENDOLA,6,17:52:00,17:52:30
T_M1_244,S_BUONARROTI,7,17:54:00,17:54:30
T_M1_244,S_DEANGELI,8,17:56:00,17:56:00
T_M1_245,S_DEANGELI,1,17:45:00,17:45:30
T_M1_245,S_BUONARROTI,2,17:47:00,17:47:30
T_M1_245,S_AMENDOLA,3,17:49:00,17:49:30
T_M1_245,S_PAGANO,4,17:51:00,17:51:30
T_M1_245,S_CADORNA,5,17:53:00,17:53:30
T_M1_245,S_CAIROLI,6,17:55:00,17:55:30
T_M1_245,S_CORDUSIO,7,17:57:00,17:57:30
T_M1_245,S_DUOMO,8,17:59:00,17:59:00
T_M1_246,S_DUOMO,1,17:48:00,17:48:30
T_M1_246,S_CORDUSIO,2,17:50:00,17:50:30
T_M1_246,S_CAIROLI,3,17:52:00,17:52:30
T_M1_246,S_CADORNA,4,17:54:00,17:54:30
T_M1_246,S_PAGANO,5,17:56:00,17:56:30
T_M1_246,S_AMENDOLA,6,17:58:00,17:58:30
T_M1_246,S_BUONARROTI,7,18:00:00,18:00:30
T_M1_246,S_DEANGELI,8,18:02:00,18:02:00
T_M1_247,S_DEANGELI,1,17:51:00,17:51:30
T_M1_247,S_BUONARROTI,2,17:53:00,17:53:30
T_M1_247,S_AMENDOLA,3,17:55:00,17:55:30
T_M1_247,S_PAGANO,4,17:57:00,17:57:30
T_M1_247,S_CADORNA,5,17:59:00,17:59:30
T_M1_247,S_CAIROLI,6,18:01:00,18:01:30
T_M1_247,S_CORDUSIO,7,18:03:00,18:03:30
T_M1_247,S_DUOMO,8,18:05:00,18:05:00
T_M1_248,S_DUOMO,1,17:54:00,17:54:30
T_M1_248,S_CORDUSIO,2,17:56:00,17:56:30
T_M1_248,S_CAIROLI,3,17:58:00,17:58:30
T_M1_248,S_CADORNA,4,18:00:00,18:00:30
T_M1_248,S_PAGANO,5,18:02:00,18:02:30
T_M1_248,S_AMENDOLA,6,18:04:00,18:04:30
T_M1_248,S_BUONARROTI,7,18:06:00,18:06:30
T_M1_248,S_DEANGELI,8,18:08:00,18:08:00
T_M1_249,S_DEANGELI,1,17:57:00,17:57:30
T_M1_249,S_BUONARROTI,2,17:59:00,17:59:30
T_M1_249,S_AMENDOLA,3,18:01:00,18:01:30
T_M1_249,S_PAGANO,4,18:03:00,18:03:30
T_M1_249,S_CADORNA,5,18:05:00,18:05:30
T_M1_249,S_CAIROLI,6,18:07:00,18:07:30
T_M1_249,S_CORDUSIO,7,18:09:00,18:09:30
T_M1_249,S_DUOMO,8,18:11:00,18:11:00
T_M1_250,S_DUOMO,1,18:00:00,18:00:30
T_M1_250,S_CORDUSIO,2,18:02:00,18:02:30
T_M1_250,S_CAIROLI,3,18:04:00,18:04:30
T_M1_250,S_CADORNA,4,18:06:00,18:06:30
T_M1_250,S_PAGANO,5,18:08:00,18:08:30
T_M1_250,S_AMENDOLA,6,18:10:00,18:10:30
T_M1_250,S_BUONARROTI,7,18:12:00,18:12:30
T_M1_250,S_DEANGELI,8,18:14:00,18:14:00
T_M1_251,S_DEANGELI,1,18:03:00,18:03:30
T_M1_251,S_BUONARROTI,2,18:05:00,18:05:30
T_M1_251,S_AMENDOLA,3,18:07:00,18:07:30
T_M1_251,S_PAGANO,4,18:09:00,18:09:30
T_M1_251,S_CADORNA,5,18:11:00,18:11:30
T_M1_251,S_CAIROLI,6,18:13:00,18:13:30
T_M1_251,S_CORDUSIO,7,18:15:00,18:15:30
T_M1_251,S_DUOMO,8,18:17:00,18:17:00
T_M1_252,S_DUOMO,1,18:06:00,18:06:30
T_M1_252,S_CORDUSIO,2,18:08:00,18:08:30
T_M1_252,S_CAIROLI,3,18:10:00,18:10:30
T_M1_252,S_CADORNA,4,18:12:00,18:12:30
T_M1_252,S_PAGANO,5,18:14:00,18:14:30
T_M1_252,S_AMENDOLA,6,18:16:00,18:16:30
T_M1_252,S_BUONARROTI,7,18:18:00,18:18:30
T_M1_252,S_DEANGELI,8,18:20:00,18:20:00
T_M1_253,S_DEANGELI,1,18:09:00,18:09:30
T_M1_253,S_BUONARROTI,2,18:11:00,18:11:30
T_M1_253,S_AMENDOLA,3,18:13:00,18:13:30
T_M1_253,S_PAGANO,4,18:15:00,18:15:30
T_M1_253,S_CADORNA,5,18:17:00,18:17:30
T_M1_253,S_CAIROLI,6,18:19:00,18:19:30
T_M1_253,S_CORDUSIO,7,18:21:00,18:21:30
T_M1_253,S_DUOMO,8,18:23:00,18:23:00
T_M1_254,S_DUOMO,1,18:12:00,18:12:30
T_M1_254,S_CORDUSIO,2,18:14:00,18:14:30
T_M1_254,S_CAIROLI,3,18:16:00,18:16:30
T_M1_254,S_CADORNA,4,18:18:00,18:18:30
T_M1_254,S_PAGANO,5,18:20:00,18:20:30
T_M1_254,S_AMENDOLA,6,18:22:00,18:22:30
T_M1_254,S_BUONARROTI,7,18:24:00,18:24:30
T_M1_254,S_DEANGELI,8,18:26:00,18:26:00
T_M1_255,S_DEANGELI,1,18:15:00,18:15:30
T_M1_255,S_BUONARROTI,2,18:17:00,18:17:30
T_M1_255,S_AMENDOLA,3,18:19:00,18:19:30
T_M1_255,S_PAGANO,4,18:21:00,18:21:30
T_M1_255,S_CADORNA,5,18:23:00,18:23:30
T_M1_255,S_CAIROLI,6,18:25:00,18:25:30
T_M1_255,S_CORDUSIO,7,18:27:00,18:27:30
T_M1_255,S_DUOMO,8,18:29:00,18:29:00
T_M1_256,S_DUOMO,1,18:18:00,18:18:30
T_M1_256,S_CORDUSIO,2,18:20:00,18:20:30
T_M1_256,S_CAIROLI,3,18:22:00,18:22:30
T_M1_256,S_CADORNA,4,18:24:00,18:24:30
T_M1_256,S_PAGANO,5,18:26:00,18:26:30
T_M1_256,S_AMENDOLA,6,18:28:00,18:28:30
T_M1_256,S_BUONARROTI,7,18:30:00,18:30:30
T_M1_256,S_DEANGELI,8,18:32:00,18:32:00
T_M1_257,S_DEANGELI,1,18:21:00,18:21:30
T_M1_257,S_BUONARROTI,2,18:23:00,18:23:30
T_M1_257,S_AMENDOLA,3,18:25:00,18:25:30
T_M1_257,S_PAGANO,4,18:27:00,18:27:30
T_M1_257,S_CADORNA,5,18:29:00,18:29:30
T_M1_257,S_CAIROLI,6,18:31:00,18:31:30
T_M1_257,S_CORDUSIO,7,18:33:00,18:33:30
T_M1_257,S_DUOMO,8,18:35:00,18:35:00
T_M1_258,S_DUOMO,1,18:24:00,18:24:30
T_M1_258,S_CORDUSIO,2,18:26:00,18:26:30
T_M1_258,S_CAIROLI,3,18:28:00,18:28:30
T_M1_258,S_CADORNA,4,18:30:00,18:30:30
T_M1_258,S_PAGANO,5,18:32:00,18:32:30
T_M1_258,S_AMENDOLA,6,18:34:00,18:34:30
T_M1_258,S_BUONARROTI,7,18:36:00,18:36:30
T_M1_258,S_DEANGELI,8,18:38:00,18:38:00
T_M1_259,S_DEANGELI,1,18:27:00,18:27:30
T_M1_259,S_BUONARROTI,2,18:29:00,18:29:30
T_M1_259,S_AMENDOLA,3,18:31:00,18:31:30
T_M1_259,S_PAGANO,4,18:33:00,18:33:30
T_M1_259,S_CADORNA,5,18:35:00,18:35:30
T_M1_259,S_CAIROLI,6,18:37:00,18:37:30
T_M1_259,S_CORDUSIO,7,18:39:00,18:39:30
T_M1_259,S_DUOMO,8,18:41:00,18:41:00
T_M1_260,S_DUOMO,1,18:30:00,18:30:30
T_M1_260,S_CORDUSIO,2,18:32:00,18:32:30
T_M1_260,S_CAIROLI,3,18:34:00,18:34:30
T_M1_260,S_CADORNA,4,18:36:00,18:36:30
T_M1_260,S_PAGANO,5,18:38:00,18:38:30
T_M1_260,S_AMENDOLA,6,18:40:00,18:40:30
T_M1_260,S_BUONARROTI,7,18:42:00,18:42:30
T_M1_260,S_DEANGELI,8,18:44:00,18:44:00
T_M1_261,S_DEANGELI,1,18:33:00,18:33:30
T_M1_261,S_BUONARROTI,2,18:35:00,18:35:30
T_M1_261,S_AMENDOLA,3,18:37:00,18:37:30
T_M1_261,S_PAGANO,4,18:39:00,18:39:30
T_M1_261,S_CADORNA,5,18:41:00,18:41:30
T_M1_261,S_CAIROLI,6,18:43:00,18:43:30
T_M1_261,S_CORDUSIO,7,18:45:00,18:45:30
T_M1_261,S_DUOMO,8,18:47:00,18:47:00
T_M1_262,S_DUOMO,1,18:36:00,18:36:30
T_M1_262,S_CORDUSIO,2,18:38:00,18:38:30
T_M1_262,S_CAIROLI,3,18:40:00,18:40:30
T_M1_262,S_CADORNA,4,18:42:00,18:42:30
T_M1_262,S_PAGANO,5,18:44:00,18:44:30
T_M1_262,S_AMENDOLA,6,18:46:00,18:46:30
T_M1_262,S_BUONARROTI,7,18:48:00,18:48:30
T_M1_262,S_DEANGELI,8,18:50:00,18:50:00
T_M1_263,S_DEANGELI,1,18:39:00,18:39:30
T_M1_263,S_BUONARROTI,2,18:41:00,18:41:30
T_M1_263,S_AMENDOLA,3,18:43:00,18:43:30
T_M1_263,S_PAGANO,4,18:45:00,18:45:30
T_M1_263,S_CADORNA,5,18:47:00,18:47:30
T_M1_263,S_CAIROLI,6,18:49:00,18:49:30
T_M1_263,S_CORDUSIO,7,18:51:00,18:51:30
T_M1_263,S_DUOMO,8,18:53:00,18:53:00
T_M1_264,S_DUOMO,1,18:42:00,18:42:30
T_M1_264,S_CORDUSIO,2,18:44:00,18:44:30
T_M1_264,S_CAIROLI,3,18:46:00,18:46:30
T_M1_264,S_CADORNA,4,18:48:00,18:48:30
T_M1_264,S_PAGANO,5,18:50:00,18:50:30
T_M1_264,S_AMENDOLA,6,18:52:00,18:52:30
T_M1_264,S_BUONARROTI,7,18:54:00,18:54:30
T_M1_264,S_DEANGELI,8,18:56:00,18:56:00
T_M1_265,S_DEANGELI,1,18:45:00,18:45:30
T_M1_265,S_BUONARROTI,2,18:47:00,18:47:30
T_M1_265,S_AMENDOLA,3,18:49:00,18:49:30
T_M1_265,S_PAGANO,4,18:51:00,18:51:30
T_M1_265,S_CADORNA,5,18:53:00,18:53:30
T_M1_265,S_CAIROLI,6,18:55:00,18:55:30
T_M1_265,S_CORDUSIO,7,18:57:00,18:57:30
T_M1_265,S_DUOMO,8,18:59:00,18:59:00
T_M1_266,S_DUOMO,1,18:48:00,18:48:30
T_M1_266,S_CORDUSIO,2,18:50:00,18:50:30
T_M1_266,S_CAIROLI,3,18:52:00,18:52:30
T_M1_266,S_CADORNA,4,18:54:00,18:54:30
T_M1_266,S_PAGANO,5,18:56:00,18:56:30
T_M1_266,S_AMENDOLA,6,18:58:00,18:58:30
T_M1_266,S_BUONARROTI,7,19:00:00,19:00:30
T_M1_266,S_DEANGELI,8,19:02:00,19:02:00
T_M1_267,S_DEANGELI,1,18:51:00,18:51:30
T_M1_267,S_BUONARROTI,2,18:53:00,18:53:30
T_M1_267,S_AMENDOLA,3,18:55:00,18:55:30
T_M1_267,S_PAGANO,4,18:57:00,18:57:30
T_M1_267,S_CADORNA,5,18:59:00,18:59:30
T_M1_267,S_CAIROLI,6,19:01:00,19:01:30
T_M1_267,S_CORDUSIO,7,19:03:00,19:03:30
T_M1_267,S_DUOMO,8,19:05:00,19:05:00
T_M1_268,S_DUOMO,1,18:54:00,18:54:30
T_M1_268,S_CORDUSIO,2,18:56:00,18:56:30
T_M1_268,S_CAIROLI,3,18:58:00,18:58:30
T_M1_268,S_CADORNA,4,19:00:00,19:00:30
T_M1_268,S_PAGANO,5,19:02:00,19:02:30
T_M1_268,S_AMENDOLA,6,19:04:00,19:04:30
T_M1_268,S_BUONARROTI,7,19:06:00,19:06:30
T_M1_268,S_DEANGELI,8,19:08:00,19:08:00
T_M1_269,S_DEANGELI,1,18:57:00,18:57:30
T_M1_269,S_BUONARROTI,2,18:59:00,18:59:30
T_M1_269,S_AMENDOLA,3,19:01:00,19:01:30
T_M1_269,S_PAGANO,4,19:03:00,19:03:30
T_M1_269,S_CADORNA,5,19:05:00,19:05:30
T_M1_269,S_CAIROLI,6,19:07:00,19:07:30
T_M1_269,S_CORDUSIO,7,19:09:00,19:09:30
T_M1_269,S_DUOMO,8,19:11:00,19:11:00
T_M1_270,S_DUOMO,1,19:00:00,19:00:30
T_M1_270,S_CORDUSIO,2,19:02:00,19:02:30
T_M1_270,S_CAIROLI,3,19:04:00,19:04:30
T_M1_270,S_CADORNA,4,19:06:00,19:06:30
T_M1_270,S_PAGANO,5,19:08:00,19:08:30
T_M1_270,S_AMENDOLA,6,19:10:00,19:10:30
T_M1_270,S_BUONARROTI,7,19:12:00,19:12:30
T_M1_270,S_DEANGELI,8,19:14:00,19:14:00
T_M1_271,S_DEANGELI,1,19:03:00,19:03:30
T_M1_271,S_BUONARROTI,2,19:05:00,19:05:30
T_M1_271,S_AMENDOLA,3,19:07:00,19:07:30
T_M1_271,S_PAGANO,4,19:09:00,19:09:30
T_M1_271,S_CADORNA,5,19:11:00,19:11:30
T_M1_271,S_CAIROLI,6,19:13:00,19:13:30
T_M1_271,S_CORDUSIO,7,19:15:00,19:15:30
T_M1_271,S_DUOMO,8,19:17:00,19:17:00
T_M1_272,S_DUOMO,1,19:06:00,19:06:30
T_M1_272,S_CORDUSIO,2,19:08:00,19:08:30
T_M1_272,S_CAIROLI,3,19:10:00,19:10:30
T_M1_272,S_CADORNA,4,19:12:00,19:12:30
T_M1_272,S_PAGANO,5,19:14:00,19:14:30
T_M1_272,S_AMENDOLA,6,19:16:00,19:16:30
T_M1_272,S_BUONARROTI,7,19:18:00,19:18:30
T_M1_272,S_DEANGELI,8,19:20:00,19:20:00
T_M1_273,S_DEANGELI,1,19:09:00,19:09:30
T_M1_273,S_BUONARROTI,2,19:11:00,19:11:30
T_M1_273,S_AMENDOLA,3,19:13:00,19:13:30
T_M1_273,S_PAGANO,4,19:15:00,19:15:30
T_M1_273,S_CADORNA,5,19:17:00,19:17:30
T_M1_273,S_CAIROLI,6,19:19:00,19:19:30
T_M1_273,S_CORDUSIO,7,19:21:00,19:21:30
T_M1_273,S_DUOMO,8,19:23:00,19:23:00
T_M1_274,S_DUOMO,1,19:12:00,19:12:30
T_M1_274,S_CORDUSIO,2,19:14:00,19:14:30
T_M1_274,S_CAIROLI,3,19:16:00,19:16:30
T_M1_274,S_CADORNA,4,19:18:00,19:18:30
T_M1_274,S_PAGANO,5,19:20:00,19:20:30
T_M1_274,S_AMENDOLA,6,19:22:00,19:22:30
T_M1_274,S_BUONARROTI,7,19:24:00,19:24:30
T_M1_274,S_DEANGELI,8,19:26:00,19:26:00
T_M1_275,S_DEANGELI,1,19:15:00,19:15:30
T_M1_275,S_BUONARROTI,2,19:17:00,19:17:30
T_M1_275,S_AMENDOLA,3,19:19:00,19:19:30
T_M1_275,S_PAGANO,4,19:21:00,19:21:30
T_M1_275,S_CADORNA,5,19:23:00,19:23:30
T_M1_275,S_CAIROLI,6,19:25:00,19:25:30
T_M1_275,S_CORDUSIO,7,19:27:00,19:27:30
T_M1_275,S_DUOMO,8,19:29:00,19:29:00
T_M1_276,S_DUOMO,1,19:18:00,19:18:30
T_M1_276,S_CORDUSIO,2,19:20:00,19:20:30
T_M1_276,S_CAIROLI,3,19:22:00,19:22:30
T_M1_276,S_CADORNA,4,19:24:00,19:24:30
T_M1_276,S_PAGANO,5,19:26:00,19:26:30
T_M1_276,S_AMENDOLA,6,19:28:00,19:28:30
T_M1_276,S_BUONARROTI,7,19:30:00,19:30:30
T_M1_276,S_DEANGELI,8,19:32:00,19:32:00
T_M1_277,S_DEANGELI,1,19:21:00,19:21:30
T_M1_277,S_BUONARROTI,2,19:23:00,19:23:30
T_M1_277,S_AMENDOLA,3,19:25:00,19:25:30
T_M1_277,S_PAGANO,4,19:27:00,19:27:30
T_M1_277,S_CADORNA,5,19:29:00,19:29:30
T_M1_277,S_CAIROLI,6,19:31:00,19:31:30
T_M1_277,S_CORDUSIO,7,19:33:00,19:33:30
T_M1_277,S_DUOMO,8,19:35:00,19:35:00
T_M1_278,S_DUOMO,1,19:24:00,19:24:30
T_M1_278,S_CORDUSIO,2,19:26:00,19:26:30
T_M1_278,S_CAIROLI,3,19:28:00,19:28:30
T_M1_278,S_CADORNA,4,19:30:00,19:30:30
T_M1_278,S_PAGANO,5,19:32:00,19:32:30
T_M1_278,S_AMENDOLA,6,19:34:00,19:34:30
T_M1_278,S_BUONARROTI,7,19:36:00,19:36:30
T_M1_278,S_DEANGELI,8,19:38:00,19:38:00
T_M1_279,S_DEANGELI,1,19:27:00,19:27:30
T_M1_279,S_BUONARROTI,2,19:29:00,19:29:30
T_M1_279,S_AMENDOLA,3,19:31:00,19:31:30
T_M1_279,S_PAGANO,4,19:33:00,19:33:30
T_M1_279,S_CADORNA,5,19:35:00,19:35:30
T_M1_279,S_CAIROLI,6,19:37:00,19:37:30
T_M1_279,S_CORDUSIO,7,19:39:00,19:39:30
T_M1_279,S_DUOMO,8,19:41:00,19:41:00
T_M1_280,S_DUOMO,1,19:30:00,19:30:30
T_M1_280,S_CORDUSIO,2,19:32:00,19:32:30
T_M1_280,S_CAIROLI,3,19:34:00,19:34:30
T_M1_280,S_CADORNA,4,19:36:00,19:36:30
T_M1_280,S_PAGANO,5,19:38:00,19:38:30
T_M1_280,S_AMENDOLA,6,19:40:00,19:40:30
T_M1_280,S_BUONARROTI,7,19:42:00,19:42:30
T_M1_280,S_DEANGELI,8,19:44:00,19:44:00
T_M1_281,S_DEANGELI,1,19:33:00,19:33:30
T_M1_281,S_BUONARROTI,2,19:35:00,19:35:30
T_M1_281,S_AMENDOLA,3,19:37:00,19:37:30
T_M1_281,S_PAGANO,4,19:39:00,19:39:30
T_M1_281,S_CADORNA,5,19:41:00,19:41:30
T_M1_281,S_CAIROLI,6,19:43:00,19:43:30
T_M1_281,S_CORDUSIO,7,19:45:00,19:45:30
T_M1_281,S_DUOMO,8,19:47:00,19:47:00
T_M1_282,S_DUOMO,1,19:36:00,19:36:30
T_M1_282,S_CORDUSIO,2,19:38:00,19:38:30
T_M1_282,S_CAIROLI,3,19:40:00,19:40:30
T_M1_282,S_CADORNA,4,19:42:00,19:42:30
T_M1_282,S_PAGANO,5,19:44:00,19:44:30
T_M1_282,S_AMENDOLA,6,19:46:00,19:46:30
T_M1_282,S_BUONARROTI,7,19:48:00,19:48:30
T_M1_282,S_DEANGELI,8,19:50:00,19:50:00
T_M1_283,S_DEANGELI,1,19:39:00,19:39:30
T_M1_283,S_BUONARROTI,2,19:41:00,19:41:30
T_M1_283,S_AMENDOLA,3,19:43:00,19:43:30
T_M1_283,S_PAGANO,4,19:45:00,19:45:30
T_M1_283,S_CADORNA,5,19:47:00,19:47:30
T_M1_283,S_CAIROLI,6,19:49:00,19:49:30
T_M1_283,S_CORDUSIO,7,19:51:00,19:51:30
T_M1_283,S_DUOMO,8,19:53:00,19:53:00
T_M1_284,S_DUOMO,1,19:42:00,19:42:30
T_M1_284,S_CORDUSIO,2,19:44:00,19:44:30
T_M1_284,S_CAIROLI,3,19:46:00,19:46:30
T_M1_284,S_CADORNA,4,19:48:00,19:48:30
T_M1_284,S_PAGANO,5,19:50:00,19:50:30
T_M1_284,S_AMENDOLA,6,19:52:00,19:52:30
T_M1_284,S_BUONARROTI,7,19:54:00,19:54:30
T_M1_284,S_DEANGELI,8,19:56:00,19:56:00
T_M1_285,S_DEANGELI,1,19:45:00,19:45:30
T_M1_285,S_BUONARROTI,2,19:47:00,19:47:30
T_M1_285,S_AMENDOLA,3,19:49:00,19:49:30
T_M1_285,S_PAGANO,4,19:51:00,19:51:30
T_M1_285,S_CADORNA,5,19:53:00,19:53:30
T_M1_285,S_CAIROLI,6,19:55:00,19:55:30
T_M1_285,S_CORDUSIO,7,19:57:00,19:57:30
T_M1_285,S_DUOMO,8,19:59:00,19:59:00
T_M1_286,S_DUOMO,1,19:48:00,19:48:30
T_M1_286,S_CORDUSIO,2,19:50:00,19:50:30
T_M1_286,S_CAIROLI,3,19:52:00,19:52:30
T_M1_286,S_CADORNA,4,19:54:00,19:54:30
T_M1_286,S_PAGANO,5,19:56:00,19:56:30
T_M1_286,S_AMENDOLA,6,19:58:00,19:58:30
T_M1_286,S_BUONARROTI,7,20:00:00,20:00:30
T_M1_286,S_DEANGELI,8,20:02:00,20:02:00
T_M1_287,S_DEANGELI,1,19:51:00,19:51:30
T_M1_287,S_BUONARROTI,2,19:53:00,19:53:30
T_M1_287,S_AMENDOLA,3,19:55:00,19:55:30
T_M1_287,S_PAGANO,4,19:57:00,19:57:30
T_M1_287,S_CADORNA,5,19:59:00,19:59:30
T_M1_287,S_CAIROLI,6,20:01:00,20:01:30
T_M1_287,S_CORDUSIO,7,20:03:00,20:03:30
T_M1_287,S_DUOMO,8,20:05:00,20:05:00
T_M1_288,S_DUOMO,1,19:54:00,19:54:30
T_M1_288,S_CORDUSIO,2,19:56:00,19:56:30
T_M1_288,S_CAIROLI,3,19:58:00,19:58:30
T_M1_288,S_CADORNA,4,20:00:00,20:00:30
T_M1_288,S_PAGANO,5,20:02:00,20:02:30
T_M1_288,S_AMENDOLA,6,20:04:00,20:04:30
T_M1_288,S_BUONARROTI,7,20:06:00,20:06:30
T_M1_288,S_DEANGELI,8,20:08:00,20:08:00
T_M1_289,S_DEANGELI,1,19:57:00,19:57:30
T_M1_289,S_BUONARROTI,2,19:59:00,19:59:30
T_M1_289,S_AMENDOLA,3,20:01:00,20:01:30
T_M1_289,S_PAGANO,4,20:03:00,20:03:30
T_M1_289,S_CADORNA,5,20:05:00,20:05:30
T_M1_289,S_CAIROLI,6,20:07:00,20:07:30
T_M1_289,S_CORDUSIO,7,20:09:00,20:09:30
T_M1_289,S_DUOMO,8,20:11:00,20:11:00
T_M1_290,S_DUOMO,1,20:00:00,20:00:30
T_M1_290,S_CORDUSIO,2,20:02:00,20:02:30
T_M1_290,S_CAIROLI,3,20:04:00,20:04:30
T_M1_290,S_CADORNA,4,20:06:00,20:06:30
